time,current_word,key_type,key_str,curr_key_list,curr_input
2020-06-04 20:03:35.590357,could,down, ,[' '],could
2020-06-04 20:03:35.622386,could,up,d,[' '],could
2020-06-04 20:03:35.785534,each,down,e,[' '],e
2020-06-04 20:03:35.850593,each,down,a,[' '],ea
2020-06-04 20:03:35.850593,each,up,e,[' '],ea
2020-06-04 20:03:35.947682,each,up,a,[' '],ea
2020-06-04 20:03:36.012769,each,down,c,[' '],eac
2020-06-04 20:03:36.110844,each,up,c,[' '],eac
2020-06-04 20:03:36.110844,each,down,h,[' '],each
2020-06-04 20:03:36.175903,each,down, ,[' '],each
2020-06-04 20:03:36.208934,each,up,h,[' '],each
2020-06-04 20:03:36.734916,come,down,c,[' '],c
2020-06-04 20:03:36.800977,come,up,c,[' '],c
2020-06-04 20:03:36.834007,come,down,o,[' '],co
2020-06-04 20:03:36.900067,come,down,m,[' '],com
2020-06-04 20:03:36.965126,come,up,o,[' '],com
2020-06-04 20:03:36.965126,come,down,e,[' '],come
2020-06-04 20:03:37.002540,come,up,e,[' '],come
2020-06-04 20:03:37.002540,come,down, ,[' '],come
2020-06-04 20:03:37.035189,come,up,m,[' '],come
2020-06-04 20:03:37.204343,close,down,c,[' '],c
2020-06-04 20:03:37.304434,close,up,c,[' '],c
2020-06-04 20:03:37.337464,close,down,l,[' '],cl
2020-06-04 20:03:37.436555,close,up,l,[' '],cl
2020-06-04 20:03:37.534644,close,down,o,[' '],clo
2020-06-04 20:03:37.636737,close,up,o,[' '],clo
2020-06-04 20:03:37.636737,close,down,s,[' '],clos
2020-06-04 20:03:37.669767,close,down,e,[' '],close
2020-06-04 20:03:37.735827,close,up,s,[' '],close
2020-06-04 20:03:37.768857,close,up,e,[' '],close
2020-06-04 20:03:37.801887,close,down, ,[' '],close
2020-06-04 20:03:37.935008,help,down,h,[' '],h
2020-06-04 20:03:38.035099,help,up,h,[' '],h
2020-06-04 20:03:38.068634,help,down,e,[' '],he
2020-06-04 20:03:38.134694,help,up,e,[' '],he
2020-06-04 20:03:38.168725,help,down,l,[' '],hel
2020-06-04 20:03:38.234785,help,down,p,[' '],help
2020-06-04 20:03:38.334876,help,up,l,[' '],help
2020-06-04 20:03:38.334876,help,down, ,[' '],help
2020-06-04 20:03:38.367907,help,up,p,[' '],help
2020-06-04 20:03:38.535058,America,down,shift,[' '],
2020-06-04 20:03:38.635149,America,down,a,[' '],A
2020-06-04 20:03:38.734240,America,up,shift,[' '],A
2020-06-04 20:03:38.735240,America,down,m,[' '],Am
2020-06-04 20:03:38.735240,America,up,a,[' '],Am
2020-06-04 20:03:38.834330,America,up,m,[' '],Am
2020-06-04 20:03:38.868361,America,down,e,[' '],Ame
2020-06-04 20:03:38.934421,America,down,r,[' '],Amer
2020-06-04 20:03:38.968452,America,up,e,[' '],Amer
2020-06-04 20:03:39.000985,America,up,r,[' '],Amer
2020-06-04 20:03:39.000985,America,down,i,[' '],Ameri
2020-06-04 20:03:39.101076,America,up,i,[' '],Ameri
2020-06-04 20:03:39.134106,America,down,c,[' '],Americ
2020-06-04 20:03:39.168137,America,down,a,[' '],America
2020-06-04 20:03:39.234197,America,up,c,[' '],America
2020-06-04 20:03:39.267227,America,up,a,[' '],America
2020-06-04 20:03:39.333287,America,down, ,[' '],America
2020-06-04 20:03:39.566500,we,down,w,[' '],w
2020-06-04 20:03:39.633561,we,down,e,[' '],we
2020-06-04 20:03:39.732857,we,up,w,[' '],we
2020-06-04 20:03:39.766681,we,up,e,[' '],we
2020-06-04 20:03:39.832742,we,down, ,[' '],we
2020-06-04 20:03:40.000895,book,down,c,[' '],c
2020-06-04 20:03:40.067957,book,up,c,[' '],c
2020-06-04 20:03:40.067957,book,down,o,[' '],co
2020-06-04 20:03:40.136017,book,up,o,[' '],co
2020-06-04 20:03:40.237109,book,down,o,[' '],coo
2020-06-04 20:03:40.338202,book,down,k,[' '],cook
2020-06-04 20:03:40.338202,book,up,o,[' '],cook
2020-06-04 20:03:40.405262,book,down, ,[' '],cook
2020-06-04 20:03:40.472323,book,up,k,[' '],cook
2020-06-04 20:03:40.709539,tree,down,t,[' '],t
2020-06-04 20:03:40.743570,tree,down,r,[' '],tr
2020-06-04 20:03:40.777601,tree,up,t,[' '],tr
2020-06-04 20:03:40.811632,tree,up,r,[' '],tr
2020-06-04 20:03:40.946755,tree,down,e,[' '],tre
2020-06-04 20:03:40.980785,tree,up,e,[' '],tre
2020-06-04 20:03:41.048847,tree,down,e,[' '],tree
2020-06-04 20:03:41.152943,tree,up,e,[' '],tree
2020-06-04 20:03:41.288065,tree,down, ,[' '],tree
2020-06-04 20:03:41.763497,page,down,p,[' '],p
2020-06-04 20:03:41.797529,page,up,p,[' '],p
2020-06-04 20:03:41.831560,page,down,a,[' '],pa
2020-06-04 20:03:41.933652,page,up,a,[' '],pa
2020-06-04 20:03:41.967683,page,down,g,[' '],pag
2020-06-04 20:03:42.006719,page,down,e,[' '],page
2020-06-04 20:03:42.074781,page,up,g,[' '],page
2020-06-04 20:03:42.108812,page,up,e,[' '],page
2020-06-04 20:03:42.386064,page,down, ,[' '],page
2020-06-04 20:03:42.974599,four,down,f,[' '],f
2020-06-04 20:03:43.008630,four,up,f,[' '],f
2020-06-04 20:03:43.042661,four,down,o,[' '],fo
2020-06-04 20:03:43.042661,four,down,u,[' '],fou
2020-06-04 20:03:43.076692,four,up,o,[' '],fou
2020-06-04 20:03:43.146756,four,down,r,[' '],four
2020-06-04 20:03:43.146756,four,up,u,[' '],four
2020-06-04 20:03:43.216820,four,up,r,[' '],four
2020-06-04 20:03:43.250850,four,down, ,[' '],four
2020-06-04 20:03:43.526101,later,down,l,[' '],l
2020-06-04 20:03:43.595164,later,down,a,[' '],la
2020-06-04 20:03:43.595164,later,up,l,[' '],la
2020-06-04 20:03:43.634199,later,up,a,[' '],la
2020-06-04 20:03:43.740296,later,down,t,[' '],lat
2020-06-04 20:03:43.810360,later,up,t,[' '],lat
2020-06-04 20:03:43.914454,later,down,e,[' '],late
2020-06-04 20:03:43.949486,later,down,r,[' '],later
2020-06-04 20:03:43.985519,later,up,e,[' '],later
2020-06-04 20:03:44.054582,later,up,r,[' '],later
2020-06-04 20:03:44.124646,later,down, ,[' '],later
2020-06-04 20:03:44.370870,first,down,f,[' '],f
2020-06-04 20:03:44.440934,first,up,f,[' '],f
2020-06-04 20:03:44.475966,first,down,i,[' '],fi
2020-06-04 20:03:44.581061,first,up,i,[' '],fi
2020-06-04 20:03:44.581061,first,down,r,[' '],fir
2020-06-04 20:03:44.617094,first,up,r,[' '],fir
2020-06-04 20:03:44.794255,first,down,s,[' '],firs
2020-06-04 20:03:44.864319,first,up,s,[' '],firs
2020-06-04 20:03:44.864319,first,down,t,[' '],first
2020-06-04 20:03:44.934382,first,up,t,[' '],first
2020-06-04 20:03:45.004446,first,down, ,[' '],first
2020-06-04 20:03:45.181622,been,down,b,[' '],b
2020-06-04 20:03:45.251686,been,up,b,[' '],b
2020-06-04 20:03:45.709607,been,down,e,[' '],be
2020-06-04 20:03:45.745640,been,up,e,[' '],be
2020-06-04 20:03:45.851736,been,down,e,[' '],bee
2020-06-04 20:03:45.921800,been,up,e,[' '],bee
2020-06-04 20:03:45.957832,been,down,n,[' '],been
2020-06-04 20:03:45.993865,been,down, ,[' '],been
2020-06-04 20:03:46.063929,been,up,n,[' '],been
2020-06-04 20:03:46.135994,to,down,t,[' '],t
2020-06-04 20:03:46.243092,to,up,t,[' '],t
2020-06-04 20:03:46.243092,to,down,o,[' '],to
2020-06-04 20:03:46.279125,to,down, ,[' '],to
2020-06-04 20:03:46.314157,to,up,o,[' '],to
2020-06-04 20:03:46.458288,air,down,a,[' '],a
2020-06-04 20:03:46.529352,air,up,a,[' '],a
2020-06-04 20:03:46.565385,air,down,i,[' '],ai
2020-06-04 20:03:46.639453,air,down,r,[' '],air
2020-06-04 20:03:46.639453,air,up,i,[' '],air
2020-06-04 20:03:46.711518,air,up,r,[' '],air
2020-06-04 20:03:46.747551,air,down, ,[' '],air
2020-06-04 20:03:47.003784,went,down,w,[' '],w
2020-06-04 20:03:47.039817,went,down,e,[' '],we
2020-06-04 20:03:47.111882,went,up,w,[' '],we
2020-06-04 20:03:47.148916,went,up,e,[' '],we
2020-06-04 20:03:47.220982,went,down,n,[' '],wen
2020-06-04 20:03:47.330081,went,up,n,[' '],wen
2020-06-04 20:03:47.330081,went,down,t,[' '],went
2020-06-04 20:03:47.401650,went,up,t,[' '],went
2020-06-04 20:03:47.438684,went,down, ,[' '],went
2020-06-04 20:03:47.800012,far,down,f,[' '],f
2020-06-04 20:03:47.873189,far,up,f,[' '],f
2020-06-04 20:03:47.981177,far,down,a,[' '],fa
2020-06-04 20:03:48.053243,far,down,r,[' '],far
2020-06-04 20:03:48.090277,far,up,a,[' '],far
2020-06-04 20:03:48.162342,far,up,r,[' '],far
2020-06-04 20:03:48.199376,far,down, ,[' '],far
2020-06-04 20:03:48.499649,show,down,s,[' '],s
2020-06-04 20:03:48.571714,show,up,s,[' '],s
2020-06-04 20:03:48.607747,show,down,h,[' '],sh
2020-06-04 20:03:48.681814,show,up,h,[' '],sh
2020-06-04 20:03:48.754881,show,down,o,[' '],sho
2020-06-04 20:03:48.754881,show,down,w,[' '],show
2020-06-04 20:03:48.825945,show,up,w,[' '],show
2020-06-04 20:03:48.825945,show,up,o,[' '],show
2020-06-04 20:03:48.934044,show,down, ,[' '],show
2020-06-04 20:03:49.192986,large,down,l,[' '],l
2020-06-04 20:03:49.265852,large,up,l,[' '],l
2020-06-04 20:03:49.337915,large,down,a,[' '],la
2020-06-04 20:03:49.373948,large,down,r,[' '],lar
2020-06-04 20:03:49.447014,large,up,a,[' '],lar
2020-06-04 20:03:49.447014,large,up,r,[' '],lar
2020-06-04 20:03:49.595149,large,down,g,[' '],larg
2020-06-04 20:03:49.631182,large,down,e,[' '],large
2020-06-04 20:03:49.668215,large,up,g,[' '],large
2020-06-04 20:03:49.753293,large,up,e,[' '],large
2020-06-04 20:03:49.826359,large,down, ,[' '],large
2020-06-04 20:03:50.044557,an,down,a,[' '],a
2020-06-04 20:03:50.126632,an,up,a,[' '],a
2020-06-04 20:03:50.126632,an,down,n,[' '],an
2020-06-04 20:03:50.203702,an,down, ,[' '],an
2020-06-04 20:03:50.240736,an,up,n,[' '],an
2020-06-04 20:03:50.927361,begin,down,b,[' '],b
2020-06-04 20:03:50.964395,begin,down,e,[' '],be
2020-06-04 20:03:51.001429,begin,up,b,[' '],be
2020-06-04 20:03:51.038462,begin,up,e,[' '],be
2020-06-04 20:03:51.076497,begin,down,g,[' '],beg
2020-06-04 20:03:51.150564,begin,up,g,[' '],beg
2020-06-04 20:03:51.226633,begin,down,i,[' '],begi
2020-06-04 20:03:51.264667,begin,down,n,[' '],begin
2020-06-04 20:03:51.341737,begin,up,i,[' '],begin
2020-06-04 20:03:51.381774,begin,down, ,[' '],begin
2020-06-04 20:03:51.421810,begin,up,n,[' '],begin
2020-06-04 20:03:52.057388,be,down,b,[' '],b
2020-06-04 20:03:52.131456,be,up,b,[' '],b
2020-06-04 20:03:52.131456,be,down,e,[' '],be
2020-06-04 20:03:52.205523,be,up,e,[' '],be
2020-06-04 20:03:52.243162,be,down, ,[' '],be
2020-06-04 20:03:52.429727,will,down,w,[' '],w
2020-06-04 20:03:52.506797,will,up,w,[' '],w
2020-06-04 20:03:52.620902,will,down,i,[' '],wi
2020-06-04 20:03:52.695970,will,up,i,[' '],wi
2020-06-04 20:03:52.885142,will,down,l,[' '],wil
2020-06-04 20:03:52.923176,will,up,l,[' '],wil
2020-06-04 20:03:52.998244,will,down,l,[' '],will
2020-06-04 20:03:53.073313,will,down, ,[' '],will
2020-06-04 20:03:53.073313,will,up,l,[' '],will
2020-06-04 20:03:53.226452,as,down,a,[' '],a
2020-06-04 20:03:53.264487,as,down,s,[' '],as
2020-06-04 20:03:53.302521,as,up,a,[' '],as
2020-06-04 20:03:53.340556,as,up,s,[' '],as
2020-06-04 20:03:53.340556,as,down, ,[' '],as
2020-06-04 20:03:53.569764,near,down,a,[' '],a
2020-06-04 20:03:53.607799,near,up,a,[' '],a
2020-06-04 20:03:53.685870,near,down,n,[' '],an
2020-06-04 20:03:53.762940,near,up,n,[' '],an
2020-06-04 20:03:53.953113,near,down,backspace,[' '],a
2020-06-04 20:03:54.029182,near,up,backspace,[' '],a
2020-06-04 20:03:54.105252,near,down,backspace,[' '],
2020-06-04 20:03:54.182591,near,up,backspace,[' '],
2020-06-04 20:03:54.410529,near,down,n,[' '],n
2020-06-04 20:03:54.448564,near,down,e,[' '],ne
2020-06-04 20:03:54.486598,near,up,n,[' '],ne
2020-06-04 20:03:54.524633,near,down,a,[' '],nea
2020-06-04 20:03:54.524633,near,up,e,[' '],nea
2020-06-04 20:03:54.601703,near,up,a,[' '],nea
2020-06-04 20:03:54.677772,near,down,r,[' '],near
2020-06-04 20:03:54.753841,near,up,r,[' '],near
2020-06-04 20:03:54.905980,near,down, ,[' '],near
2020-06-04 20:03:55.403087,give,down,g,[' '],g
2020-06-04 20:03:55.480006,give,up,g,[' '],g
2020-06-04 20:03:55.594110,give,down,i,[' '],gi
2020-06-04 20:03:55.635147,give,down,v,[' '],giv
2020-06-04 20:03:55.673181,give,up,i,[' '],giv
2020-06-04 20:03:55.673181,give,down,e,[' '],give
2020-06-04 20:03:55.712217,give,up,v,[' '],give
2020-06-04 20:03:55.789287,give,up,e,[' '],give
2020-06-04 20:03:55.827322,give,down, ,[' '],give
2020-06-04 20:03:56.020498,mean,down,m,[' '],m
2020-06-04 20:03:56.097568,mean,up,m,[' '],m
2020-06-04 20:03:56.136603,mean,down,e,[' '],me
2020-06-04 20:03:56.214674,mean,down,a,[' '],mea
2020-06-04 20:03:56.253710,mean,down,n,[' '],mean
2020-06-04 20:03:56.292745,mean,up,e,[' '],mean
2020-06-04 20:03:56.330780,mean,down, ,[' '],mean
2020-06-04 20:03:56.369815,mean,up,a,[' '],mean
2020-06-04 20:03:56.408851,mean,up,n,[' '],mean
2020-06-04 20:03:56.602026,hand,down,h,[' '],h
2020-06-04 20:03:56.680097,hand,down,a,[' '],ha
2020-06-04 20:03:56.718637,hand,up,h,[' '],ha
2020-06-04 20:03:56.757673,hand,up,a,[' '],ha
2020-06-04 20:03:56.835744,hand,down,n,[' '],han
2020-06-04 20:03:56.913814,hand,down,d,[' '],hand
2020-06-04 20:03:56.913814,hand,up,n,[' '],hand
2020-06-04 20:03:56.990885,hand,up,d,[' '],hand
2020-06-04 20:03:57.029920,hand,down, ,[' '],hand
2020-06-04 20:03:57.344206,out,down,o,[' '],o
2020-06-04 20:03:57.385243,out,down,u,[' '],ou
2020-06-04 20:03:57.425279,out,up,o,[' '],ou
2020-06-04 20:03:57.465316,out,down,t,[' '],out
2020-06-04 20:03:57.506353,out,up,u,[' '],out
2020-06-04 20:03:57.506353,out,up,t,[' '],out
2020-06-04 20:03:57.546390,out,down, ,[' '],out
2020-06-04 20:03:57.750576,feet,down,f,[' '],f
2020-06-04 20:03:57.835653,feet,down,e,[' '],fe
2020-06-04 20:03:57.875689,feet,up,f,[' '],fe
2020-06-04 20:03:58.008810,feet,up,e,[' '],fe
2020-06-04 20:03:58.321095,feet,down,e,[' '],fee
2020-06-04 20:03:58.398165,feet,down,t,[' '],feet
2020-06-04 20:03:58.477236,feet,up,e,[' '],feet
2020-06-04 20:03:58.520275,feet,up,t,[' '],feet
2020-06-04 20:03:58.559311,feet,down, ,[' '],feet
2020-06-04 20:03:58.795526,well,down,w,[' '],w
2020-06-04 20:03:58.795526,well,down,e,[' '],we
2020-06-04 20:03:58.874598,well,up,w,[' '],we
2020-06-04 20:03:58.913634,well,up,e,[' '],we
2020-06-04 20:03:58.953669,well,down,l,[' '],wel
2020-06-04 20:03:59.039748,well,up,l,[' '],wel
2020-06-04 20:03:59.087791,well,down,l,[' '],well
2020-06-04 20:03:59.170867,well,down, ,[' '],well
2020-06-04 20:03:59.209903,well,up,l,[' '],well
2020-06-04 20:03:59.335016,night,down,n,[' '],n
2020-06-04 20:03:59.453214,night,up,n,[' '],n
2020-06-04 20:03:59.453214,night,down,i,[' '],ni
2020-06-04 20:03:59.492159,night,down,g,[' '],nig
2020-06-04 20:03:59.531195,night,up,g,[' '],nig
2020-06-04 20:03:59.571231,night,up,i,[' '],nig
2020-06-04 20:03:59.610266,night,down,h,[' '],nigh
2020-06-04 20:03:59.689338,night,down,t,[' '],night
2020-06-04 20:03:59.689338,night,down, ,[' '],night
2020-06-04 20:03:59.767410,night,up,h,[' '],night
2020-06-04 20:03:59.808448,night,up,t,[' '],night
2020-06-04 20:04:00.591159,thought,down,r,[' '],r
2020-06-04 20:04:00.633197,thought,up,r,[' '],r
2020-06-04 20:04:00.633197,thought,down,h,[' '],rh
2020-06-04 20:04:00.713271,thought,up,h,[' '],rh
2020-06-04 20:04:00.754307,thought,down,o,[' '],rho
2020-06-04 20:04:00.796346,thought,down,u,[' '],rhou
2020-06-04 20:04:00.840386,thought,up,o,[' '],rhou
2020-06-04 20:04:00.881423,thought,up,u,[' '],rhou
2020-06-04 20:04:01.172780,thought,down,ctrl,[' '],rhou
2020-06-04 20:04:01.253762,thought,down,backspace,[' '],
2020-06-04 20:04:01.339840,thought,up,backspace,[' '],
2020-06-04 20:04:01.418912,thought,up,ctrl,[' '],
2020-06-04 20:04:01.624099,thought,down,t,[' '],t
2020-06-04 20:04:01.624099,thought,down,h,[' '],th
2020-06-04 20:04:01.703170,thought,up,t,[' '],th
2020-06-04 20:04:01.703170,thought,up,h,[' '],th
2020-06-04 20:04:01.782490,thought,down,o,[' '],tho
2020-06-04 20:04:01.822279,thought,down,u,[' '],thou
2020-06-04 20:04:01.862315,thought,up,o,[' '],thou
2020-06-04 20:04:01.902515,thought,down,g,[' '],thoug
2020-06-04 20:04:01.942389,thought,up,u,[' '],thoug
2020-06-04 20:04:01.982519,thought,up,g,[' '],thoug
2020-06-04 20:04:02.022524,thought,down,h,[' '],though
2020-06-04 20:04:02.142570,thought,up,h,[' '],though
2020-06-04 20:04:02.142570,thought,down,t,[' '],thought
2020-06-04 20:04:02.183608,thought,up,t,[' '],thought
2020-06-04 20:04:02.262680,thought,down, ,[' '],thought
2020-06-04 20:04:02.544937,us,down,u,[' '],u
2020-06-04 20:04:02.666047,us,up,u,[' '],u
2020-06-04 20:04:02.666047,us,down,s,[' '],us
2020-06-04 20:04:02.746119,us,up,s,[' '],us
2020-06-04 20:04:02.746119,us,down, ,[' '],us
2020-06-04 20:04:03.029377,from,down,f,[' '],f
2020-06-04 20:04:03.072416,from,down,r,[' '],fr
2020-06-04 20:04:03.160496,from,up,f,[' '],fr
2020-06-04 20:04:03.160496,from,down,o,[' '],fro
2020-06-04 20:04:03.205537,from,up,r,[' '],fro
2020-06-04 20:04:03.246574,from,down,m,[' '],from
2020-06-04 20:04:03.327649,from,down, ,[' '],from
2020-06-04 20:04:03.367685,from,up,o,[' '],from
2020-06-04 20:04:03.408722,from,up,m,[' '],from
2020-06-04 20:04:03.619914,could,down,c,[' '],c
2020-06-04 20:04:03.709996,could,up,c,[' '],c
2020-06-04 20:04:03.709996,could,down,o,[' '],co
2020-06-04 20:04:03.751033,could,down,u,[' '],cou
2020-06-04 20:04:03.791070,could,up,o,[' '],cou
2020-06-04 20:04:03.872143,could,up,u,[' '],cou
2020-06-04 20:04:03.912627,could,down,l,[' '],coul
2020-06-04 20:04:04.033290,could,up,l,[' '],coul
2020-06-04 20:04:04.074327,could,down,e,[' '],coule
2020-06-04 20:04:04.074327,could,down, ,[' '],coule
2020-06-04 20:04:04.114364,could,up,e,[' '],coule
2020-06-04 20:04:05.237889,say,down,s,[' '],s
2020-06-04 20:04:05.319964,say,down,a,[' '],sa
2020-06-04 20:04:05.402038,say,up,s,[' '],sa
2020-06-04 20:04:05.402038,say,down,y,[' '],say
2020-06-04 20:04:05.443076,say,up,a,[' '],say
2020-06-04 20:04:05.484113,say,down, ,[' '],say
2020-06-04 20:04:05.524149,say,up,y,[' '],say
2020-06-04 20:04:05.715324,important,down,i,[' '],i
2020-06-04 20:04:05.838436,important,down,m,[' '],im
2020-06-04 20:04:05.838436,important,up,i,[' '],im
2020-06-04 20:04:05.920511,important,up,m,[' '],im
2020-06-04 20:04:06.043623,important,down,p,[' '],imp
2020-06-04 20:04:06.084659,important,down,o,[' '],impo
2020-06-04 20:04:06.126698,important,up,p,[' '],impo
2020-06-04 20:04:06.217780,important,down,r,[' '],impor
2020-06-04 20:04:06.217780,important,up,o,[' '],impor
2020-06-04 20:04:06.259819,important,down,t,[' '],import
2020-06-04 20:04:06.300857,important,up,r,[' '],import
2020-06-04 20:04:06.341894,important,up,t,[' '],import
2020-06-04 20:04:06.507044,important,down,a,[' '],importa
2020-06-04 20:04:06.591120,important,up,a,[' '],importa
2020-06-04 20:04:06.718740,important,down,n,[' '],importan
2020-06-04 20:04:06.806820,important,down,t,[' '],important
2020-06-04 20:04:06.806820,important,up,n,[' '],important
2020-06-04 20:04:06.893899,important,up,t,[' '],important
2020-06-04 20:04:06.935938,important,down, ,[' '],important
2020-06-04 20:04:07.191170,then,down,t,[' '],t
2020-06-04 20:04:07.233208,then,up,t,[' '],t
2020-06-04 20:04:07.276247,then,down,h,[' '],th
2020-06-04 20:04:07.360324,then,up,h,[' '],th
2020-06-04 20:04:07.360324,then,down,e,[' '],the
2020-06-04 20:04:07.403363,then,up,e,[' '],the
2020-06-04 20:04:07.445401,then,down,n,[' '],then
2020-06-04 20:04:07.488441,then,down, ,[' '],then
2020-06-04 20:04:07.530479,then,up,n,[' '],then
2020-06-04 20:04:07.743672,never,down,n,[' '],n
2020-06-04 20:04:07.786711,never,down,e,[' '],ne
2020-06-04 20:04:07.829751,never,up,n,[' '],ne
2020-06-04 20:04:07.871789,never,up,e,[' '],ne
2020-06-04 20:04:07.964873,never,down,v,[' '],nev
2020-06-04 20:04:08.053955,never,up,v,[' '],nev
2020-06-04 20:04:08.177067,never,down,e,[' '],neve
2020-06-04 20:04:08.219105,never,down,r,[' '],never
2020-06-04 20:04:08.260142,never,up,e,[' '],never
2020-06-04 20:04:08.301180,never,up,r,[' '],never
2020-06-04 20:04:08.384255,never,down, ,[' '],never
2020-06-04 20:04:08.549405,far,down,d,[' '],d
2020-06-04 20:04:08.631480,far,up,d,[' '],d
2020-06-04 20:04:08.755593,far,down,a,[' '],da
2020-06-04 20:04:08.879706,far,down,r,[' '],dar
2020-06-04 20:04:08.920743,far,up,a,[' '],dar
2020-06-04 20:04:08.961780,far,up,r,[' '],dar
2020-06-04 20:04:09.333118,far,down,ctrl,[' '],dar
2020-06-04 20:04:09.416194,far,down,backspace,[' '],
2020-06-04 20:04:09.499269,far,up,backspace,[' '],
2020-06-04 20:04:09.581344,far,up,ctrl,[' '],
2020-06-04 20:04:09.664419,far,down,f,[' '],f
2020-06-04 20:04:09.746494,far,up,f,[' '],f
2020-06-04 20:04:09.829569,far,down,a,[' '],fa
2020-06-04 20:04:09.871608,far,down,r,[' '],far
2020-06-04 20:04:09.912645,far,up,a,[' '],far
2020-06-04 20:04:09.953682,far,up,r,[' '],far
2020-06-04 20:04:10.035757,far,down, ,[' '],far
2020-06-04 20:04:10.203910,left,down,l,[' '],l
2020-06-04 20:04:10.286986,left,up,l,[' '],l
2020-06-04 20:04:10.495175,left,down,e,[' '],le
2020-06-04 20:04:10.578251,left,down,f,[' '],lef
2020-06-04 20:04:10.620289,left,up,e,[' '],lef
2020-06-04 20:04:10.662327,left,up,f,[' '],lef
2020-06-04 20:04:10.786440,left,down,t,[' '],left
2020-06-04 20:04:10.870516,left,up,t,[' '],left
2020-06-04 20:04:10.911554,left,down, ,[' '],left
2020-06-04 20:04:11.037668,well,down,w,[' '],w
2020-06-04 20:04:11.078705,well,down,e,[' '],we
2020-06-04 20:04:11.162782,well,up,w,[' '],we
2020-06-04 20:04:11.204820,well,up,e,[' '],we
2020-06-04 20:04:11.246858,well,down,l,[' '],wel
2020-06-04 20:04:11.293901,well,up,l,[' '],wel
2020-06-04 20:04:11.377978,well,down,l,[' '],well
2020-06-04 20:04:11.461054,well,down, ,[' '],well
2020-06-04 20:04:11.502652,well,up,l,[' '],well
2020-06-04 20:04:11.671749,on,down,o,[' '],o
2020-06-04 20:04:11.714788,on,down,n,[' '],on
2020-06-04 20:04:11.798864,on,up,o,[' '],on
2020-06-04 20:04:11.798864,on,down, ,[' '],on
2020-06-04 20:04:11.840902,on,up,n,[' '],on
2020-06-04 20:04:12.053096,great,down,g,[' '],g
2020-06-04 20:04:12.138173,great,down,r,[' '],gr
2020-06-04 20:04:12.138173,great,up,g,[' '],gr
2020-06-04 20:04:12.184215,great,up,r,[' '],gr
2020-06-04 20:04:12.311330,great,down,e,[' '],gre
2020-06-04 20:04:12.396408,great,up,e,[' '],gre
2020-06-04 20:04:12.438446,great,down,a,[' '],grea
2020-06-04 20:04:12.524524,great,down,t,[' '],great
2020-06-04 20:04:12.567564,great,up,a,[' '],great
2020-06-04 20:04:12.609602,great,up,t,[' '],great
2020-06-04 20:04:12.652641,great,down, ,[' '],great
2020-06-04 20:04:12.825798,sea,down,s,[' '],s
2020-06-04 20:04:12.910876,sea,up,s,[' '],s
2020-06-04 20:04:13.038992,sea,down,e,[' '],se
2020-06-04 20:04:13.082032,sea,down,a,[' '],sea
2020-06-04 20:04:13.125071,sea,up,e,[' '],sea
2020-06-04 20:04:13.168110,sea,up,a,[' '],sea
2020-06-04 20:04:13.254189,sea,down, ,[' '],sea
2020-06-04 20:04:13.513424,from,down,f,[' '],f
2020-06-04 20:04:13.556464,from,down,r,[' '],fr
2020-06-04 20:04:13.599503,from,up,f,[' '],fr
2020-06-04 20:04:13.642542,from,up,r,[' '],fr
2020-06-04 20:04:13.643543,from,down,o,[' '],fro
2020-06-04 20:04:13.729621,from,down,m,[' '],from
2020-06-04 20:04:13.772928,from,down, ,[' '],from
2020-06-04 20:04:13.772928,from,up,o,[' '],from
2020-06-04 20:04:13.859739,from,up,m,[' '],from
2020-06-04 20:04:14.076937,never,down,n,[' '],n
2020-06-04 20:04:14.164018,never,up,n,[' '],n
2020-06-04 20:04:14.207560,never,down,e,[' '],ne
2020-06-04 20:04:14.293638,never,up,e,[' '],ne
2020-06-04 20:04:14.380717,never,down,v,[' '],nev
2020-06-04 20:04:14.424758,never,up,v,[' '],nev
2020-06-04 20:04:14.510836,never,down,e,[' '],neve
2020-06-04 20:04:14.554876,never,down,r,[' '],never
2020-06-04 20:04:14.598918,never,up,e,[' '],never
2020-06-04 20:04:14.643957,never,up,r,[' '],never
2020-06-04 20:04:14.687997,never,down, ,[' '],never
2020-06-04 20:04:14.819117,would,down,w,[' '],w
2020-06-04 20:04:14.906196,would,up,w,[' '],w
2020-06-04 20:04:14.906196,would,down,o,[' '],wo
2020-06-04 20:04:14.994276,would,down,u,[' '],wou
2020-06-04 20:04:14.994276,would,up,o,[' '],wou
2020-06-04 20:04:15.081355,would,up,u,[' '],wou
2020-06-04 20:04:15.125395,would,down,l,[' '],woul
2020-06-04 20:04:15.212474,would,down,d,[' '],would
2020-06-04 20:04:15.212474,would,up,l,[' '],would
2020-06-04 20:04:15.256514,would,up,d,[' '],would
2020-06-04 20:04:15.300554,would,down, ,[' '],would
2020-06-04 20:04:15.432674,page,down,p,[' '],p
2020-06-04 20:04:15.476715,page,down,a,[' '],pa
2020-06-04 20:04:15.520755,page,up,p,[' '],pa
2020-06-04 20:04:15.608835,page,up,a,[' '],pa
2020-06-04 20:04:15.739954,page,down,g,[' '],pag
2020-06-04 20:04:15.783994,page,down,e,[' '],page
2020-06-04 20:04:15.829034,page,up,g,[' '],page
2020-06-04 20:04:15.874075,page,up,e,[' '],page
